"TIME","GEO","INDIC_IS","IND_TYPE","UNIT","Value","Flag and Footnotes"
"2008","Slovenia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","23",""
"2008","Slovenia","Last online purchase: in the last 3 months","Students","Percentage of individuals","20",""
"2008","Slovakia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","6",""
"2008","Slovakia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","14",""
"2008","Slovakia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","24",""
"2008","Slovakia","Last online purchase: in the last 3 months","Students","Percentage of individuals","18",""
"2008","Finland","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","20",""
"2008","Finland","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","35",""
"2008","Finland","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","42",""
"2008","Finland","Last online purchase: in the last 3 months","Students","Percentage of individuals","40",""
"2008","Sweden","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","18",""
"2008","Sweden","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","38",""
"2008","Sweden","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","53",""
"2008","Sweden","Last online purchase: in the last 3 months","Students","Percentage of individuals","42",""
"2008","Iceland","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","19",""
"2008","Iceland","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","32",""
"2008","Iceland","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","50",""
"2008","Iceland","Last online purchase: in the last 3 months","Students","Percentage of individuals","29",""
"2008","Norway","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","33",""
"2008","Norway","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","41",""
"2008","Norway","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","63",""
"2008","Norway","Last online purchase: in the last 3 months","Students","Percentage of individuals","50",""
"2008","Switzerland","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals",":",""
"2008","Switzerland","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals",":",""
"2008","Switzerland","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals",":",""
"2008","Switzerland","Last online purchase: in the last 3 months","Students","Percentage of individuals",":",""
"2008","United Kingdom","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","19",""
"2008","United Kingdom","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","49",""
"2008","United Kingdom","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","72",""
"2008","United Kingdom","Last online purchase: in the last 3 months","Students","Percentage of individuals","49",""
"2008","Montenegro","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals",":",""
"2008","Montenegro","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals",":",""
"2008","Montenegro","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals",":",""
"2008","Montenegro","Last online purchase: in the last 3 months","Students","Percentage of individuals",":",""
"2008","North Macedonia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals",":","u"
"2008","North Macedonia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","2",""
